URI,Vase_Number,Fabric,Technique,Sub_Technique,Shape_Name,Provenance,Date,Inscriptions,Attributed_To,Decoration,Collection_Record,Publication_Record,Inscriptions_II,Measurements,Volume,Weight,Restorations,Ornament,Technical_Observations,Image_Credits,Pleiades_URI,Latitude,Longitude,LIMC_ID,LIMC_Web,British_Museum_Link,Ure_Museum_Link,Bryn_Mawr_College_Link,Nicholson_Collection_Link,Notes
http://www.beazley.ox.ac.uk/record/472CCDA2-0FF1-4EDE-B58A-94FC1F265715,220505,ATHENIAN,RED-FIGURE,NA,CHOUS FRAGMENT,"GREECE, ATHENS, AGORA",-450 to -400,NA,MEIDIAS P by BEAZLEY,Body: EROS,"Athens, Agora Museum: P15113","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1313.13 | Burn, L., The Meidias Painter (Oxford, 1987): PL.14B | Hoorn, G. van, Choes and Anthesteria (Leiden, 1951): FIG.368 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.75.710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90917,http://ark.dasch.swiss/ark:/72163/080e-768a7e28a84e4-8,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/7929A60C-C927-4C0B-BC15-669FB44D1C67,220512,ATHENIAN,RED-FIGURE,NA,FRAGMENT,"GREECE, ATHENS, AGORA",-450 to -400,NA,MEIDIAS P by BEAZLEY,WOMAN,"Athens, Agora Museum: P14810","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1314.20 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.65.606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/46A10012-5993-4A2C-A392-E08172C36277,220541,ATHENIAN,RED-FIGURE,NA,PYXIS,"GREECE, ATHENS, AGORA",-450 to -400,NA,"<em>Near</em> ATHENS 1243, P OF by BEAZLEY","Body: WOMAN, PLANT | Lid: WOMAN SEATED ON CHAIR","Athens, Agora Museum: P17217","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1320.2 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.99.1027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/257594DD-1B88-427A-AF8B-73BEA5534AC2,220559,ATHENIAN,RED-FIGURE,NA,KRATER FRAGMENT,"GREECE, ATHENS, AGORA",-450 to -400,NA,<em>Manner of</em> MEIDIAS P by TALCOTT,WOMAN PLAYING PIPES,"Athens, Agora Museum: P211 | Athens, Agora Museum: P140","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1321.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/6F71A5BE-D32B-48A8-9EA0-B6F0DD98E1E6,220583,ATHENIAN,RED-FIGURE,NA,LOUTROPHOROS FRAGMENT,"GREECE, ATHENS, AGORA",-450 to -400,NA,<em>Manner of</em> MEIDIAS P by BEAZLEY,"Neck: WOMEN, ONE WITH MIRROR | Neck: WOMEN, WITH SASH AND ALABASTRON","Athens, Agora Museum: P23053","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1323.32BIS | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.15.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/A4A421DA-F9D9-4983-8DC8-7F34FAF24B03,220584,ATHENIAN,RED-FIGURE,NA,LOUTROPHOROS FRAGMENT,"GREECE, ATHENS, AGORA",-450 to -400,NA,<em>Manner of</em> MEIDIAS P by BEAZLEY,"Neck: WOMEN, ONE WITH MIRROR","Athens, Agora Museum: P24037","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1323.32TER | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.16.80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/DF7CBFCB-76CE-4196-AC3E-1B1A072BAC8C,220586,ATHENIAN,RED-FIGURE,NA,CHOUS,"GREECE, ATHENS, AGORA",-450 to -400,NA,<em>Manner of</em> MEIDIAS P by BEAZLEY,Body: WOMAN BIRD (?),"Athens, Agora Museum: P5489","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1323.34, 1315 | Hoorn, G. van, Choes and Anthesteria (Leiden, 1951): FIG.379 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.75.711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/E00F4E5D-CF6B-492B-B42B-824131DC8601,220587,ATHENIAN,RED-FIGURE,NA,CHOUS FRAGMENTS,"GREECE, ATHENS, AGORA",-450 to -400,NA,<em>Manner of</em> MEIDIAS P by TALCOTT | <em>Perhaps</em> MEIDIAS P by BEAZLEY,Body: WOMAN HOLDING PIPES DANCING,"Athens, Agora Museum: P15034","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1323.35, 1315 | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 363 | Lezzi-Hafter, A., Der Eretria-Maler, Werke und Weggefährten (Mainz, 1988): 197, FIG.65B (PROFILE), NO.225 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.71.657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/C9E278D9-A77E-4D05-BED3-4CC3AAA77F85,220593,ATHENIAN,RED-FIGURE,NA,CHOUS,"GREECE, ATHENS, AGORA",-450 to -400,NA,<em>Manner of</em> MEIDIAS P by BEAZLEY,"Body: NIKAI, ONE WITH LYRE, AT TRIPOD","Athens, Agora Museum: P23896","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1324.40 | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 364 | Lexicon Iconographicum Mythologiae Classicae: VI, PL.570, NIKE 115 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.70.656 (BD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16493,http://ark.dasch.swiss/ark:/72163/080e-748d6f78f0931-2,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/887AC219-8709-47F9-BEC8-F0E254035790,220632,ATHENIAN,RED-FIGURE,NA,ARYBALLOS FRAGMENTS,"GREECE, ATHENS, AGORA",-450 to -400,NA,<em>Manner of</em> MEIDIAS P by BEAZLEY,"Body: DIONYSOS SEATED WITH THYRSOS, MAENADS, ONE WITH TORCH","Athens, Agora Museum: P16916","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1326.76 | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 364 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.96.986 (S, PART OF BD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35557,http://ark.dasch.swiss/ark:/72163/080e-759b9c986f1cb-f,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/AF29C6A1-4B29-4F8F-96E2-54A87BF9D23B,220637,ATHENIAN,RED-FIGURE,NA,LEKANIS FRAGMENTS,"GREECE, ATHENS, AGORA",-450 to -400,NA,<em>Manner of</em> MEIDIAS P by TALCOTT,"Lid: WOMEN, ONE WITH SASH","Athens, Agora Museum: P9997","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1327.81 | Breitfeld-von Eickstedt, E.D., Attisch rotfigurige und schwarzgefirnisste Lekanides (Wiesbaden, 2017): PL.37.5 (PROFILE) | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.102.1069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/690483A0-BFE6-474A-88F8-A3FFA8973E6B,220644,ATHENIAN,RED-FIGURE,NA,LEKANIS FRAGMENT,"GREECE, ATHENS, AGORA",-450 to -400,NA,<em>Manner of</em> MEIDIAS P by BEAZLEY,Lid: WOMAN SEATED,"Athens, Agora Museum: P95 | Athens, Agora Museum: P125","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1327.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/E618FE90-21F9-4479-9B2A-A591CD7C4A17,220656,ATHENIAN,RED-FIGURE,NA,FRAGMENT,"GREECE, ATHENS, AGORA",-450 to -400,NA,<em>Manner of</em> MEIDIAS P by BEAZLEY,"WOMEN, ONE WITH WREATH","Athens, Agora Museum: P15133","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1328.100 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.48.383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/E73B23C6-62D1-4A30-B814-14391CE80E34,220657,ATHENIAN,RED-FIGURE,NA,FRAGMENT,"GREECE, ATHENS, AGORA",-450 to -400,NA,<em>Manner of</em> MEIDIAS P by BEAZLEY,WOMAN,"Athens, Agora Museum: P3135","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1329.101 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.155.1660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/B1A197C1-EF49-4BC0-BA15-9438DB857D0D,220661,ATHENIAN,RED-FIGURE,NA,FRAGMENT,"GREECE, ATHENS, AGORA",-450 to -400,NA,<em>Manner of</em> MEIDIAS P by BEAZLEY,WOMAN WITH FAN,"Athens, Agora Museum: P14261","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1329.105 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.155.1661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/6FF7CB0A-29BD-499A-993F-409B70D233B0,220663,ATHENIAN,RED-FIGURE,NA,FRAGMENT,"GREECE, ATHENS, AGORA",-450 to -400,NA,<em>Manner of</em> MEIDIAS P by BEAZLEY,WOMAN,"Athens, Agora Museum: P22163","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1329.107 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.65.608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/0E23DEDB-E6FB-4300-8145-5FF826E7955C,220664,ATHENIAN,RED-FIGURE,NA,FRAGMENT,"GREECE, ATHENS, AGORA",-450 to -400,NA,<em>Manner of</em> MEIDIAS P by BEAZLEY,WOMAN,"Athens, Agora Museum: P12050","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1329.108 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.65.607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/E3D7D3BF-C709-4163-9BCC-7571F7353B26,220673,ATHENIAN,RED-FIGURE,NA,CUP STEMLESS FRAGMENT,"GREECE, ATHENS, AGORA",-450 to -400,NA,<em>Manner of</em> MEIDIAS P by BEAZLEY,I: WOMAN SEATED ON CHAIR,"Athens, Agora Museum: P25825","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1329.118 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.128.1386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/9AD85686-69B5-49F1-BB5D-AC323AA6EBA1,230060,ATHENIAN,RED-FIGURE,NA,"LEKYTHOS, SQUAT","GREECE, ATHENS, AGORA",-425 to -375,NA,"BONN 94, GROUP OF by BEAZLEY",Body: SPHINX,"Athens, Agora Museum: P7565","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1362.14 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.94.964 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/5EBD3342-AF34-4333-A63B-DA890A0F44DF,230069,ATHENIAN,RED-FIGURE,NA,"LEKYTHOS, SQUAT","GREECE, ATHENS, AGORA",-425 to -375,NA,"CARLSRUHE 280, GROUP OF by BEAZLEY","Body: DOMESTIC, WOMAN SEATED ON STOOL, BAG SUSPENDED","Athens, Agora Museum: P16885","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1363.6 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.93.946 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/DDED623C-F511-4A9E-B2C4-FF1380F1BACB,230082,ATHENIAN,RED-FIGURE,NA,"LEKYTHOS, SQUAT FRAGMENT","GREECE, ATHENS, AGORA",-425 to -375,NA,"MAYENCE SPHINX, P OF by BEAZLEY",Body: SPHINX,"Athens, Agora Museum: P17110","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1364.3 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.94.963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/31311FD1-7959-435F-84F5-129490517E81,230084,ATHENIAN,RED-FIGURE,NA,"LEKYTHOS, SQUAT","GREECE, ATHENS, AGORA",-425 to -375,NA,"<em>Near</em> MAYENCE SPHINX, P OF by BEAZLEY",Body: SPHINX,"Athens, Agora Museum: P16875","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1364.2 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.94.965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/0C25DC95-D9ED-4472-A0CB-89E74F442FFD,230086,ATHENIAN,RED-FIGURE,NA,"LEKYTHOS, SQUAT","GREECE, ATHENS, AGORA",-425 to -375,NA,"AGORA P 16879, P OF by BEAZLEY",Body: NIKE FLYING WITH FILLET,"Athens, Agora Museum: P16879","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1364.2 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.94.956 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/0164FD5F-D977-4095-903A-FEC45DFC33EC,230095,ATHENIAN,RED-FIGURE,NA,"LEKYTHOS, SQUAT","GREECE, ATHENS, AGORA",-425 to -375,NA,LM P by BEAZLEY,Body: WOMAN (WITH NECKLACE ?) BENDING,"Athens, Agora Museum: P5267","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1364.9 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.93.943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/6BAB0E85-10A3-4585-969F-092387AB6631,230349,ATHENIAN,RED-FIGURE,NA,"KRATER, BELL FRAGMENTS","GREECE, ATHENS, AGORA",-400 to -300,NA,GROUP G by BEAZLEY,"A: GRYPOMACHY, ARIMASPS, ONE WITH SWORD ON HORSEBACK, AND GRIFFIN | B: DRAPED YOUTHS, ONE WITH DISKOS, ONE WITH STRIGIL AND ARYBALLOS","Athens, Agora Museum: P12406","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1468.140 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.56.539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/BF7008BB-6D52-48DD-ACA7-1DBD0549B0DE,230354,ATHENIAN,RED-FIGURE,NA,"KRATER, BELL FRAGMENT","GREECE, ATHENS, AGORA",-400 to -300,NA,GROUP G by BEAZLEY,A: HORSEMAN IN PATTERNED SUIT,"Athens, Agora Museum: P319","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1469.145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/4B0A171B-FBC8-4C0F-B805-52A10C0B2B91,230369,ATHENIAN,RED-FIGURE,NA,"KRATER, BELL FRAGMENT","GREECE, ATHENS, AGORA",-400 to -300,NA,GROUP G by PHILIPPAKI | GROUP G by TALCOTT,"B: DRAPED YOUTHS, ONE WITH DISKOS","Athens, Agora Museum: P22566","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1469.159 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.55.515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/60453DFB-5165-410B-9C47-DDDDDD91E4DF,230429,ATHENIAN,RED-FIGURE,NA,FRAGMENT,"GREECE, ATHENS, AGORA",-400 to -300,NA,<em>Compare</em> MARSYAS P by BEAZLEY,"WOMAN, EROS","Athens, Agora Museum: P19749","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1476.1 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.155.1666 | Valavanis, P.D., Panathina i koi Amphoreis apo tin Eretria, Symvoli stin Attiki Angeiographia tou 4ou p.Ch.Al. (Athens, 1991): PL.115B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/BDEF6AF9-8B9F-4EAF-BD9E-12D4A0FD7172,230461,ATHENIAN,RED-FIGURE,NA,PELIKE,"GREECE, ATHENS, AGORA",-400 to -300,NA,AMAZON P by BEAZLEY,"A: HEADS OF GRIFFIN, OF AMAZON AND OF HORSE | B: DRAPED YOUTHS","Athens, Agora Museum: P1105","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1479.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/DD38A026-0022-4CFE-9350-EA7B8F17D58B,230462,ATHENIAN,RED-FIGURE,NA,PELIKE,"GREECE, ATHENS, AGORA",-400 to -300,NA,AMAZON P by BEAZLEY,"A: HEADS OF GRIFFIN, OF AMAZON AND OF HORSE | B: DRAPED YOUTHS, ONE WITH DISKOS (?)","Athens, Agora Museum: P1104","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1479.20 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.14.64 (A, B, AH)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/31253265-B2C4-491D-8E28-C63B55E42461,230476,ATHENIAN,RED-FIGURE,NA,"KRATER, BELL FRAGMENT","GREECE, ATHENS, AGORA",-400 to -300,NA,AMAZON P by BEAZLEY,"A: GRYPOMACHY, ARIMASP WITH SPEAR AND PELTA","Athens, Agora Museum: P19346","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1479.34 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.55.521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/E7B20982-F7CB-4E96-B042-458C69938D30,230603,ATHENIAN,RED-FIGURE,NA,OINOCHOE,"GREECE, ATHENS, AGORA",-400 to -300,NA,FAT-BOY GROUP by BEAZLEY,"Body: ATHLETE WITH DISKOS BETWEEN DRAPED YOUTHS, ONE WITH ARYBALLOS, ONE WITH DISKOS","Athens, Agora Museum: P14958","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1487.94 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PLS.65-66.609 (PARTS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/E9A653A9-0BBB-4B85-BB27-1201E200F765,230707,ATHENIAN,RED-FIGURE,NA,SKYPHOS FRAGMENTS,"GREECE, ATHENS, AGORA",-400 to -300,NA,FAT-BOY GROUP by BEAZLEY,A: DRAPED YOUTH,"Athens, Agora Museum: P8270","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1491.194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/7D47011A-4BC7-48E9-9FB9-C3FEBC0BDA75,230708,ATHENIAN,RED-FIGURE,NA,SKYPHOS FRAGMENT,"GREECE, ATHENS, AGORA",-400 to -300,NA,FAT-BOY GROUP by BEAZLEY,DRAPED YOUTH,"Athens, Agora Museum: P8270BIS","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1491.195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/9C84AC9A-7315-4A3B-98CF-BCC6E97AECC2,230765,ATHENIAN,RED-FIGURE,NA,SKYPHOS FRAGMENTS,"GREECE, ATHENS, AGORA",-400 to -300,NA,KALYMNOS P by BEAZLEY,A: DRAPED YOUTHS,"Athens, Agora Museum: P6732","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1494.2 | The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.121.1301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/C1ADA7BF-9400-48DF-9343-D817B587DEE3,230786,ATHENIAN,RED-FIGURE,NA,LEKANIS FRAGMENT,"GREECE, ATHENS, AGORA",-400 to -300,NA,OTCHET GROUP by PHILIPPAKI | OTCHET GROUP by TALCOTT,"Lid: EROS, FIGURE (WOMAN ?)","Athens, Agora Museum: P159","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1496.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/6E8EF7EB-288F-4C37-8CD4-D5BD30647727,230787,ATHENIAN,RED-FIGURE,NA,LEKANIS FRAGMENT,"GREECE, ATHENS, AGORA",-400 to -300,NA,OTCHET GROUP by PHILIPPAKI | OTCHET GROUP by TALCOTT,Lid: EROS,"Athens, Agora Museum: P160","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1496.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91469,http://ark.dasch.swiss/ark:/72163/080e-768fc8540db9e-d,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/D42778E4-8EA7-4B3C-859D-5CD8BBC98A1A,230788,ATHENIAN,RED-FIGURE,NA,LEKANIS FRAGMENT,"GREECE, ATHENS, AGORA",-400 to -300,NA,OTCHET GROUP by PHILIPPAKI | OTCHET GROUP by TALCOTT,"DOMESTIC, WOMAN, EROS","Athens, Agora Museum: P161","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1496.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/827EC5C4-CC26-4658-A343-1F1130CBBDDD,230789,ATHENIAN,RED-FIGURE,NA,LEKANIS FRAGMENT,"GREECE, ATHENS, AGORA",-400 to -300,NA,OTCHET GROUP by PHILIPPAKI | OTCHET GROUP by TALCOTT,EROS,"Athens, Agora Museum: P162","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1497.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/706104DD-65A9-4B31-9F8A-812F6A25DA4E,230790,ATHENIAN,RED-FIGURE,NA,LEKANIS FRAGMENT,"GREECE, ATHENS, AGORA",-400 to -300,NA,OTCHET GROUP by PHILIPPAKI | OTCHET GROUP by TALCOTT,"Lid: EROS, HYDRIA","Athens, Agora Museum: P121 | Athens, Agora Museum: P163","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1497.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/6C9173FB-2B2E-4E62-A82F-979CFE16882B,230791,ATHENIAN,RED-FIGURE,NA,LEKANIS FRAGMENT,"GREECE, ATHENS, AGORA",-400 to -300,NA,OTCHET GROUP by PHILIPPAKI | OTCHET GROUP by TALCOTT,"Lid: WOMAN, EROS","Athens, Agora Museum: P164 | Athens, Agora Museum: P116","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1497.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/D333316F-0083-4DDD-A8D1-ECA26BC62B0F,230792,ATHENIAN,RED-FIGURE,NA,LEKANIS FRAGMENT,"GREECE, ATHENS, AGORA",-400 to -300,NA,OTCHET GROUP by PHILIPPAKI | OTCHET GROUP by TALCOTT,"Lid: WOMAN WITH BOX AND SASH, FIGURE","Athens, Agora Museum: P166","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1497.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
