URI,Vase_Number,Fabric,Technique,Sub_Technique,Shape_Name,Provenance,Date,Inscriptions,Attributed_To,Decoration,Collection_Record,Publication_Record,Inscriptions_II,Measurements,Volume,Weight,Restorations,Ornament,Technical_Observations,Image_Credits,Pleiades_URI,Latitude,Longitude,LIMC_ID,LIMC_Web,British_Museum_Link,Ure_Museum_Link,Bryn_Mawr_College_Link,Nicholson_Collection_Link,Notes
http://www.beazley.ox.ac.uk/record/15F8C106-BC14-4D73-9B3A-6A5ECF95C661,9022820,ATHENIAN,BLACK-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-475 to -425,NA,NA,"Body: PATTERN, NET","Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.63.2.4 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/24E06D75-4C22-4C3E-BAE6-070C050611FC,9022821,ATHENIAN,RED-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-475 to -425,NA,NA,"Body: FUNERARY, DRAPED FIGURE, STELE","Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.63.2.7 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/5089CAB2-1CAD-4EB2-8761-B4C32B95A28D,9022822,ATHENIAN,RED-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-475 to -425,NA,NA,NA,"Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.63.2.6 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/7CB008CE-F95C-44F5-99EF-E8DDDD41DE7D,9022823,ATHENIAN,RED-FIGURE,NA,"LEKYTHOS, SQUAT","GREECE, ATHENS, CERAMICUS",-425 to -375,NA,NA,"Body: HEAD OF WOMAN, PLANT","Athens, Ceramicus: 6369 | Athens, Ceramicus: 21237","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.63.7.361, 63.9.361 (BD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/32BE74F1-E509-43DC-B1A8-53BCC15DAE95,9022824,ATHENIAN,BLACK-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,NA,"Body: FLORAL, IVY WREATH WITH BERRIES","Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.63.7.382.2 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/E2DDD8AB-390C-4700-8FC9-519B369BAC6E,9022825,ATHENIAN,BLACK-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,NA,"Body: FLORAL, PALMETTE CHAIN","Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.63.7.382.1 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/B6685D73-7713-4475-B290-37541F12F8D2,9022826,ATHENIAN,BLACK-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-475 to -425,NA,NA,"Body: FLORAL, IVY WREATH WITH BERRIES","Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.64.2.364.1 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/C3710CF2-8170-4965-8E88-4E31BDAFD625,9022827,ATHENIAN,BLACK-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-475 to -425,NA,NA,"Body: FLORAL, IVY WREATH WITH BERRIES","Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.64.2.364.2 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/6B6DF104-111F-4133-98D2-3903A1A3EDBD,9022828,ATHENIAN,BLACK-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-475 to -425,NA,NA,"Body: FLORAL, IVY WREATH WITH BERRIES","Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.64.2.372 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/50F5AC7F-A440-46BE-B008-4EA728B144C1,9022829,ATHENIAN,RED-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-450 to -400,NA,NA,"Body: FUNERARY, WOMAN AT STELE","Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.64.3 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/CEF382BA-6BF5-4911-A363-5D143F7B17D5,9022830,ATHENIAN,RED-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-450 to -400,NA,NA,"Body: FUNERARY, DRAPED YOUTH AT STELE, BAG SUSPENDED","Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.64.4.354 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/2ECECD9A-8A4E-4649-BC9D-78B627890D38,9022831,ATHENIAN,BLACK-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-450 to -400,NA,NA,"Body: FLORAL, IVY WREATH WITH BERRIES","Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.64.7.1 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/7DAB34A1-378D-4A4B-BC6D-9D94D310AC72,9022832,ATHENIAN,RED-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-450 to -400,NA,QUADRATE P,"Body: FUNERARY, WOMAN WITH FLAT BASKET AND DRAPED FIGURE AT STELE","Athens, Ceramicus: 6181 | Athens, Ceramicus: 1609","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): 59, FIG.19, PL.64.5.3, 64.7.3 (DRAWING, PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/80780FEA-10A1-4D50-9358-DA7CE5C9BDBA,9022833,ATHENIAN,RED-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-475 to -425,NA,TYMBOS P,"Body: FUNERARY, YOUTH IN PETASOS, CHLAMYS AND SANDALS AT STELE","Athens, Ceramicus: 6374","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): 59, FIG.18, PL.64.6.2, 64.7.2 (DRAWING, PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/75DF4ED4-E2BE-45B0-9A4B-DF53137F7F0F,9022834,ATHENIAN,BLACK-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,NA,"Body: CHARIOT RACE, CHARIOT WITH WINGED HORSES, DINOS","Athens, Ceramicus: 21261","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.65.1.1, 65.3.1 (PARTS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/FFAD6623-E068-46E9-9821-7E952AD7C258,9022835,ATHENIAN,RED-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,TYMBOS P,"Body: FUNERARY, WOMAN AT TOMB","Athens, Ceramicus: 21046","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.65.2.4, 65.3.4 (PARTS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/EB00C4DA-A848-4465-84FC-9382620AA464,9022836,ATHENIAN,BLACK-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,NA,"Body: FLORAL, PALMETTE CHAIN","Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.65.3.2 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/98ED1E7D-8D69-4E8D-BF58-CFBB53FE81C6,9022837,ATHENIAN,BLACK-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-450 to -400,NA,NA,"Body: FLORAL, IVY WREATH WITH BERRIES","Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.65.3.3 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/6A32955B-FF72-4209-8ADB-3AB113BA5D65,9022838,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,HAIMON GROUP,Body: WOMEN SEATED ON STOOLS,"Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.65.8.2, 65.9.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/2AC2A2E2-E14E-4C69-9BFB-BE92A3468117,9022839,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,<em>Compare</em> HAIMON GROUP,"Body: CHARIOT, FIGURES, WOMAN SEATED ON STOOL","Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.65.8.3 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/4C1A3AA1-EC0F-4D78-BA98-3238281E5443,9022840,EUBOEAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-550 to -500,NA,<em>Compare</em> DOLPHIN GROUP,"Body: WARRIOR ARMING WITH GREAVES BETWEEN DRAPED YOUTHS, ONE WITH WREATH AND WOMAN HOLDING SASHES, HELMET, SHIELD, DEVICE, TRIPOD","Athens, Ceramicus: 6370A","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.65.8.1, 65.10.1 (PARTS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/FB92650D-A90D-4708-8D7B-F46C4451C4F3,9022841,ATHENIAN,BLACK-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,NA,"Body: PATTERN, NET","Athens, Ceramicus: 1465","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.66.1.7 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/5607E399-B2C5-412D-A8B2-4718321066DF,9022842,ATHENIAN,BLACK-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,HAIMON GROUP,"Body: PATTERN, LOZENGES","Athens, Ceramicus: 1467","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.66.1.5 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/2F42A24F-94C2-47AD-914D-6438F8D1CFC2,9022843,ATHENIAN,BLACK-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,HAIMON GROUP,"Body: PATTERN, LOZENGES","Athens, Ceramicus: 1468","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.66.1.6 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/C00E0D5C-7C94-4855-81B5-549F0ED6C724,9022844,ATHENIAN,BLACK-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,NA,"Body: PATTERN, NET","Athens, Ceramicus: 1464","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.66.1.8 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/2FC5ACBC-EADA-48A9-87C6-341E681A072C,9022845,ATHENIAN,SILHOUETTE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,NA,Body: HORSEMEN,"Athens, Ceramicus: 1466","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.66.1.2, 66.2.2 (PARTS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/64F45FD5-5C21-4170-9D02-1141D14F57EC,9022846,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,NA,"Body: FLORAL, PALMETTES","Athens, Ceramicus: 1470","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.66.1.4 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/46DF66F2-ACC7-4AD3-97CB-818FB84D3190,9022847,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,NA,"Body: FLORAL, LOTUS BUD PALMETTE CHAIN","Athens, Ceramicus: 1463","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.66.1.3 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/5679354A-7631-49FD-BC60-8DA0CE91F307,9022848,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,HAIMON GROUP,"Body: COURTING, DRAPED MEN LEANING ON STAFFS, AND WOMEN","Athens, Ceramicus: 1469","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.66.1.1, 66.3.1 (PARTS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/8C9E529F-E2FE-418E-8C6A-65AF8C61BCC7,9022849,ATHENIAN,RED-FIGURE,NA,"LEKYTHOS, SQUAT","GREECE, ATHENS, CERAMICUS",-500 to -450,NA,NA,Body: DIONYSOS WITH KANTHAROS AND VINE RIDING MULE WITH WINESKIN AND DRINKING HORN,"Athens, Ceramicus: 25818 | Athens, Ceramicus: 1031","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.66.1.9, 66.5-8.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/B4F8F93F-7C2D-483B-9795-F7E1AFE8A482,9022855,ATHENIAN,RED-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-450 to -400,NA,NA,NA,"Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.67.1.2 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/DD6CA443-E110-483C-88ED-9EC7E23E8DCB,9022856,ATHENIAN,RED-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-450 to -400,NA,NA,Body: WOMAN,"Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.67.1.3 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/4EECDEDA-5FAF-411E-B5FC-AC823CA25671,9022857,ATHENIAN,BLACK-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-450 to -400,NA,NA,"Body: FLORAL, IVY WREATH WITH BERRIES","Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.67.1.3 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/A9450EF0-8AE5-4314-9E1B-A40FD993BCA4,9022858,ATHENIAN,RED-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-475 to -425,NA,NA,NA,"Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.67.1.392 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/D3757752-F8EE-40DB-A95A-4BA2309E7D1E,9022859,ATHENIAN,RED-FIGURE,NA,"LEKYTHOS, SQUAT","GREECE, ATHENS, CERAMICUS",-425 to -375,NA,NA,Body: SPHINX,"Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.67.4.412 (BD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/0711417A-203B-475E-96E8-F4A90DB2287E,9022860,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-525 to -475,NA,PHANYLLIS GROUP E,"Body: YOUTHS, ONE DRAPED, SOME RUNNING","Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.67.3.1, 67.4.1 (PARTS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/47615F0D-3848-44FB-BF98-8512935056EC,9022861,ATHENIAN,BLACK-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-525 to -475,NA,<em>Compare</em> BELDAM P,"Body: FIGURE SEATED, YOUTHS, ALL DRAPED","Athens, Ceramicus: 6620","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.67.3.3, 67.5.3 (PARTS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/52C09C95-9D95-4077-BD93-BF8D11780109,9022862,ATHENIAN,RED-FIGURE,NA,"LEKYTHOS, SQUAT","GREECE, ATHENS, CERAMICUS",-450 to -400,NA,<em>Compare</em> WASHING P,"Body: DOMESTIC, WOMAN SEATED ON CHAIR WITH BOX (BASKET)","Athens, Ceramicus: 1503 | Athens, Ceramicus: 21135","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): 101, FIG.21, PL.67.6.1, 67.7.1 (BD, PROFILE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/C698A77E-3B5B-4E0D-BB60-5BE377D32CF0,9022863,ATHENIAN,RED-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-450 to -400,NA,NA,Body: EROS SQUATTING WITH FILLET (?),"Athens, Ceramicus: 1018 | Athens, Ceramicus: 21276","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.68.1.4, 68.4.4 (BD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/62CF83F3-D891-4572-8E27-2F13B0F8CE9E,9022864,ATHENIAN,RED-FIGURE,NA,"LEKYTHOS, SQUAT","GREECE, ATHENS, CERAMICUS",-450 to -400,NA,NA,Body: EROS SQUATTING WITH NECKLACE (?),"Athens, Ceramicus: 1015 | Athens, Ceramicus: 21275","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.68.1.4, 68.4.4 (BD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/B00217DC-4642-43AC-A3F6-1A725A2A850D,9022865,ATHENIAN,RED-FIGURE,NA,LEBES,"GREECE, ATHENS, CERAMICUS",-450 to -400,NA,<em>Compare</em> SABOUROFF P,"A: NIKE FLYING WITH BOX (BASKET), WOMAN HOLDING SASH, KALATHOS | B: WOMAN HOLDING KALATHOS, NIKE RUNNING OR PURSUING","Athens, Ceramicus: 1014 | Athens, Ceramicus: 21273 | Athens, Ceramicus: 21272","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PLS.68.1.16, 69.1-3 (A, B, UH)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/23769057-54DF-48A7-AF43-42B2C83BC32E,9022866,ATHENIAN,RED-FIGURE,NA,"LEKYTHOS, SQUAT","GREECE, ATHENS, CERAMICUS",-450 to -400,NA,NA,Body: CHILD CRAWLING,"Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.70.1.411.2 (BD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/5D244BBC-C726-4D39-BE39-F4546BAD9924,9022867,ATHENIAN,BLACK-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-475 to -425,NA,NA,"Body: PATTERN, LOZENGES","Athens, Ceramicus","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PL.70.1.411.1 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
